weather,hour,date
moderate rain,06,2014-12-01
moderate rain,07,2014-12-01
moderate rain,08,2014-12-01
moderate rain,09,2014-12-01
moderate rain,10,2014-12-01
moderate rain,11,2014-12-01
moderate rain,12,2014-12-01
moderate rain,13,2014-12-01
moderate rain,14,2014-12-01
moderate rain,15,2014-12-01
moderate rain,16,2014-12-01
moderate rain,17,2014-12-01
moderate rain,18,2014-12-01
moderate rain,19,2014-12-01
moderate rain,20,2014-12-01
moderate rain,21,2014-12-01
moderate rain,22,2014-12-01
moderate rain,23,2014-12-01
moderate rain,00,2014-12-02
moderate rain,01,2014-12-02
moderate rain,02,2014-12-02
moderate rain,03,2014-12-02
broken clouds,04,2014-12-02
broken clouds,05,2014-12-02
broken clouds,06,2014-12-02
overcast clouds,07,2014-12-02
overcast clouds,08,2014-12-02
light rain,09,2014-12-02
light rain,10,2014-12-02
light rain,11,2014-12-02
light rain,12,2014-12-02
light rain,13,2014-12-02
light rain,14,2014-12-02
moderate rain,15,2014-12-02
moderate rain,16,2014-12-02
moderate rain,17,2014-12-02
heavy intensity rain,18,2014-12-02
heavy intensity rain,19,2014-12-02
heavy intensity rain,20,2014-12-02
heavy intensity rain,21,2014-12-02
heavy intensity rain,22,2014-12-02
heavy intensity rain,23,2014-12-02
moderate rain,00,2014-12-03
moderate rain,01,2014-12-03
moderate rain,02,2014-12-03
moderate rain,03,2014-12-03
moderate rain,04,2014-12-03
moderate rain,05,2014-12-03
moderate rain,06,2014-12-03
moderate rain,07,2014-12-03
moderate rain,08,2014-12-03
moderate rain,09,2014-12-03
moderate rain,10,2014-12-03
moderate rain,11,2014-12-03
heavy intensity rain,12,2014-12-03
heavy intensity rain,13,2014-12-03
heavy intensity rain,14,2014-12-03
heavy intensity rain,15,2014-12-03
heavy intensity rain,16,2014-12-03
heavy intensity rain,17,2014-12-03
heavy intensity rain,18,2014-12-03
heavy intensity rain,19,2014-12-03
heavy intensity rain,20,2014-12-03
heavy intensity rain,21,2014-12-03
heavy intensity rain,22,2014-12-03
heavy intensity rain,23,2014-12-03
light rain,00,2014-12-04
light rain,01,2014-12-04
light rain,02,2014-12-04
moderate rain,03,2014-12-04
moderate rain,04,2014-12-04
moderate rain,05,2014-12-04
moderate rain,06,2014-12-04
moderate rain,07,2014-12-04
moderate rain,08,2014-12-04
moderate rain,09,2014-12-04
moderate rain,10,2014-12-04
moderate rain,11,2014-12-04
moderate rain,12,2014-12-04
moderate rain,13,2014-12-04
moderate rain,14,2014-12-04
moderate rain,15,2014-12-04
moderate rain,16,2014-12-04
moderate rain,17,2014-12-04
moderate rain,18,2014-12-04
moderate rain,19,2014-12-04
moderate rain,20,2014-12-04
moderate rain,21,2014-12-04
moderate rain,22,2014-12-04
moderate rain,23,2014-12-04
moderate rain,00,2014-12-05
moderate rain,01,2014-12-05
moderate rain,02,2014-12-05
moderate rain,03,2014-12-05
scattered clouds,04,2014-12-05
broken clouds,05,2014-12-05
scattered clouds,06,2014-12-05
broken clouds,07,2014-12-05
broken clouds,08,2014-12-05
broken clouds,09,2014-12-05
broken clouds,10,2014-12-05
broken clouds,11,2014-12-05
broken clouds,12,2014-12-05
broken clouds,13,2014-12-05
broken clouds,14,2014-12-05
broken clouds,15,2014-12-05
broken clouds,16,2014-12-05
broken clouds,17,2014-12-05
overcast clouds,18,2014-12-05
broken clouds,19,2014-12-05
overcast clouds,20,2014-12-05
overcast clouds,21,2014-12-05
overcast clouds,22,2014-12-05
overcast clouds,23,2014-12-05
broken clouds,00,2014-12-06
broken clouds,01,2014-12-06
broken clouds,02,2014-12-06
broken clouds,03,2014-12-06
broken clouds,04,2014-12-06
broken clouds,05,2014-12-06
scattered clouds,06,2014-12-06
scattered clouds,07,2014-12-06
scattered clouds,08,2014-12-06
scattered clouds,09,2014-12-06
sky is clear,10,2014-12-06
sky is clear,11,2014-12-06
sky is clear,12,2014-12-06
sky is clear,13,2014-12-06
sky is clear,14,2014-12-06
sky is clear,15,2014-12-06
sky is clear,16,2014-12-06
sky is clear,17,2014-12-06
sky is clear,18,2014-12-06
sky is clear,19,2014-12-06
sky is clear,20,2014-12-06
sky is clear,21,2014-12-06
sky is clear,22,2014-12-06
sky is clear,23,2014-12-06
sky is clear,00,2014-12-07
sky is clear,01,2014-12-07
sky is clear,02,2014-12-07
sky is clear,03,2014-12-07
sky is clear,04,2014-12-07
sky is clear,05,2014-12-07
sky is clear,06,2014-12-07
sky is clear,07,2014-12-07
sky is clear,08,2014-12-07
sky is clear,09,2014-12-07
sky is clear,10,2014-12-07
sky is clear,11,2014-12-07
few clouds,12,2014-12-07
few clouds,13,2014-12-07
few clouds,14,2014-12-07
few clouds,15,2014-12-07
scattered clouds,16,2014-12-07
scattered clouds,17,2014-12-07
scattered clouds,18,2014-12-07
scattered clouds,19,2014-12-07
scattered clouds,20,2014-12-07
scattered clouds,21,2014-12-07
scattered clouds,22,2014-12-07
scattered clouds,23,2014-12-07
scattered clouds,00,2014-12-08
broken clouds,01,2014-12-08
broken clouds,02,2014-12-08
broken clouds,03,2014-12-08
broken clouds,04,2014-12-08
broken clouds,05,2014-12-08
broken clouds,06,2014-12-08
broken clouds,07,2014-12-08
broken clouds,08,2014-12-08
broken clouds,09,2014-12-08
scattered clouds,10,2014-12-08
broken clouds,11,2014-12-08
scattered clouds,12,2014-12-08
scattered clouds,13,2014-12-08
few clouds,14,2014-12-08
scattered clouds,15,2014-12-08
sky is clear,16,2014-12-08
sky is clear,17,2014-12-08
sky is clear,18,2014-12-08
sky is clear,19,2014-12-08
sky is clear,20,2014-12-08
sky is clear,21,2014-12-08
sky is clear,22,2014-12-08
sky is clear,23,2014-12-08
sky is clear,00,2014-12-09
sky is clear,01,2014-12-09
sky is clear,02,2014-12-09
sky is clear,03,2014-12-09
sky is clear,04,2014-12-09
sky is clear,05,2014-12-09
sky is clear,06,2014-12-09
sky is clear,07,2014-12-09
sky is clear,08,2014-12-09
sky is clear,09,2014-12-09
sky is clear,10,2014-12-09
sky is clear,11,2014-12-09
sky is clear,12,2014-12-09
sky is clear,13,2014-12-09
sky is clear,14,2014-12-09
sky is clear,15,2014-12-09
sky is clear,16,2014-12-09
sky is clear,17,2014-12-09
sky is clear,18,2014-12-09
sky is clear,19,2014-12-09
sky is clear,20,2014-12-09
sky is clear,21,2014-12-09
sky is clear,22,2014-12-09
sky is clear,23,2014-12-09
sky is clear,00,2014-12-10
sky is clear,01,2014-12-10
sky is clear,02,2014-12-10
few clouds,03,2014-12-10
few clouds,04,2014-12-10
few clouds,05,2014-12-10
sky is clear,06,2014-12-10
few clouds,07,2014-12-10
few clouds,08,2014-12-10
sky is clear,09,2014-12-10
sky is clear,10,2014-12-10
sky is clear,11,2014-12-10
sky is clear,12,2014-12-10
sky is clear,13,2014-12-10
sky is clear,14,2014-12-10
sky is clear,15,2014-12-10
sky is clear,16,2014-12-10
sky is clear,17,2014-12-10
few clouds,18,2014-12-10
few clouds,19,2014-12-10
few clouds,20,2014-12-10
few clouds,21,2014-12-10
scattered clouds,22,2014-12-10
scattered clouds,23,2014-12-10
scattered clouds,00,2014-12-11
scattered clouds,01,2014-12-11
scattered clouds,02,2014-12-11
scattered clouds,03,2014-12-11
scattered clouds,04,2014-12-11
scattered clouds,05,2014-12-11
scattered clouds,06,2014-12-11
broken clouds,07,2014-12-11
broken clouds,08,2014-12-11
broken clouds,09,2014-12-11
broken clouds,10,2014-12-11
overcast clouds,11,2014-12-11
broken clouds,12,2014-12-11
broken clouds,13,2014-12-11
broken clouds,14,2014-12-11
broken clouds,15,2014-12-11
scattered clouds,16,2014-12-11
scattered clouds,17,2014-12-11
scattered clouds,18,2014-12-11
few clouds,19,2014-12-11
few clouds,20,2014-12-11
few clouds,21,2014-12-11
sky is clear,22,2014-12-11
sky is clear,23,2014-12-11
scattered clouds,00,2014-12-12
few clouds,01,2014-12-12
scattered clouds,02,2014-12-12
light rain,03,2014-12-12
light rain,04,2014-12-12
light rain,05,2014-12-12
moderate rain,06,2014-12-12
moderate rain,07,2014-12-12
moderate rain,08,2014-12-12
heavy intensity rain,09,2014-12-12
heavy intensity rain,10,2014-12-12
heavy intensity rain,11,2014-12-12
very heavy rain,12,2014-12-12
very heavy rain,13,2014-12-12
very heavy rain,14,2014-12-12
very heavy rain,15,2014-12-12
very heavy rain,16,2014-12-12
very heavy rain,17,2014-12-12
very heavy rain,18,2014-12-12
very heavy rain,19,2014-12-12
very heavy rain,20,2014-12-12
very heavy rain,21,2014-12-12
very heavy rain,22,2014-12-12
very heavy rain,23,2014-12-12
light rain,00,2014-12-13
light rain,01,2014-12-13
light rain,02,2014-12-13
light rain,03,2014-12-13
light rain,04,2014-12-13
light rain,05,2014-12-13
light rain,06,2014-12-13
light rain,07,2014-12-13
light rain,08,2014-12-13
light rain,09,2014-12-13
light rain,10,2014-12-13
light rain,11,2014-12-13
light rain,12,2014-12-13
light rain,13,2014-12-13
light rain,14,2014-12-13
light rain,15,2014-12-13
light rain,16,2014-12-13
light rain,17,2014-12-13
light rain,18,2014-12-13
light rain,19,2014-12-13
light rain,20,2014-12-13
light rain,21,2014-12-13
light rain,22,2014-12-13
light rain,23,2014-12-13
light rain,00,2014-12-14
light rain,01,2014-12-14
light rain,02,2014-12-14
light rain,03,2014-12-14
sky is clear,04,2014-12-14
sky is clear,05,2014-12-14
sky is clear,06,2014-12-14
sky is clear,07,2014-12-14
sky is clear,08,2014-12-14
sky is clear,09,2014-12-14
sky is clear,10,2014-12-14
sky is clear,11,2014-12-14
few clouds,12,2014-12-14
sky is clear,13,2014-12-14
few clouds,14,2014-12-14
few clouds,15,2014-12-14
scattered clouds,16,2014-12-14
scattered clouds,17,2014-12-14
scattered clouds,18,2014-12-14
scattered clouds,19,2014-12-14
scattered clouds,20,2014-12-14
few clouds,21,2014-12-14
scattered clouds,22,2014-12-14
few clouds,23,2014-12-14
scattered clouds,00,2014-12-15
few clouds,01,2014-12-15
scattered clouds,02,2014-12-15
scattered clouds,03,2014-12-15
broken clouds,04,2014-12-15
broken clouds,05,2014-12-15
broken clouds,06,2014-12-15
broken clouds,07,2014-12-15
broken clouds,08,2014-12-15
broken clouds,09,2014-12-15
broken clouds,10,2014-12-15
broken clouds,11,2014-12-15
broken clouds,12,2014-12-15
broken clouds,13,2014-12-15
broken clouds,14,2014-12-15
broken clouds,15,2014-12-15
broken clouds,16,2014-12-15
broken clouds,17,2014-12-15
broken clouds,18,2014-12-15
broken clouds,19,2014-12-15
broken clouds,20,2014-12-15
broken clouds,21,2014-12-15
broken clouds,22,2014-12-15
broken clouds,23,2014-12-15
broken clouds,00,2014-12-16
broken clouds,01,2014-12-16
broken clouds,02,2014-12-16
broken clouds,03,2014-12-16
broken clouds,04,2014-12-16
broken clouds,05,2014-12-16
light rain,06,2014-12-16
light rain,07,2014-12-16
light rain,08,2014-12-16
light rain,09,2014-12-16
light rain,10,2014-12-16
light rain,11,2014-12-16
light rain,12,2014-12-16
light rain,13,2014-12-16
light rain,14,2014-12-16
light rain,15,2014-12-16
light rain,16,2014-12-16
light rain,17,2014-12-16
light rain,18,2014-12-16
light rain,19,2014-12-16
light rain,20,2014-12-16
moderate rain,21,2014-12-16
moderate rain,22,2014-12-16
moderate rain,23,2014-12-16
light rain,00,2014-12-17
light rain,01,2014-12-17
light rain,02,2014-12-17
light rain,03,2014-12-17
light rain,04,2014-12-17
light rain,05,2014-12-17
moderate rain,06,2014-12-17
moderate rain,07,2014-12-17
moderate rain,08,2014-12-17
moderate rain,09,2014-12-17
moderate rain,10,2014-12-17
moderate rain,11,2014-12-17
heavy intensity rain,12,2014-12-17
heavy intensity rain,13,2014-12-17
heavy intensity rain,14,2014-12-17
moderate rain,15,2014-12-17
moderate rain,16,2014-12-17
moderate rain,17,2014-12-17
moderate rain,18,2014-12-17
moderate rain,19,2014-12-17
moderate rain,20,2014-12-17
moderate rain,21,2014-12-17
moderate rain,22,2014-12-17
moderate rain,23,2014-12-17
moderate rain,00,2014-12-18
moderate rain,01,2014-12-18
moderate rain,02,2014-12-18
moderate rain,03,2014-12-18
scattered clouds,04,2014-12-18
scattered clouds,05,2014-12-18
scattered clouds,06,2014-12-18
scattered clouds,07,2014-12-18
scattered clouds,08,2014-12-18
scattered clouds,09,2014-12-18
scattered clouds,10,2014-12-18
scattered clouds,11,2014-12-18
scattered clouds,12,2014-12-18
scattered clouds,13,2014-12-18
few clouds,14,2014-12-18
few clouds,15,2014-12-18
sky is clear,16,2014-12-18
sky is clear,17,2014-12-18
sky is clear,18,2014-12-18
sky is clear,19,2014-12-18
sky is clear,20,2014-12-18
sky is clear,21,2014-12-18
sky is clear,22,2014-12-18
sky is clear,23,2014-12-18
sky is clear,00,2014-12-19
sky is clear,01,2014-12-19
sky is clear,02,2014-12-19
sky is clear,03,2014-12-19
sky is clear,04,2014-12-19
sky is clear,05,2014-12-19
sky is clear,06,2014-12-19
sky is clear,07,2014-12-19
sky is clear,08,2014-12-19
few clouds,09,2014-12-19
sky is clear,10,2014-12-19
few clouds,11,2014-12-19
sky is clear,12,2014-12-19
few clouds,13,2014-12-19
sky is clear,14,2014-12-19
few clouds,15,2014-12-19
sky is clear,16,2014-12-19
sky is clear,17,2014-12-19
scattered clouds,18,2014-12-19
few clouds,19,2014-12-19
scattered clouds,20,2014-12-19
scattered clouds,21,2014-12-19
broken clouds,22,2014-12-19
broken clouds,23,2014-12-19
scattered clouds,00,2014-12-20
broken clouds,01,2014-12-20
scattered clouds,02,2014-12-20
scattered clouds,03,2014-12-20
few clouds,04,2014-12-20
few clouds,05,2014-12-20
sky is clear,06,2014-12-20
sky is clear,07,2014-12-20
sky is clear,08,2014-12-20
few clouds,09,2014-12-20
sky is clear,10,2014-12-20
few clouds,11,2014-12-20
sky is clear,12,2014-12-20
few clouds,13,2014-12-20
sky is clear,14,2014-12-20
few clouds,15,2014-12-20
sky is clear,16,2014-12-20
sky is clear,17,2014-12-20
few clouds,18,2014-12-20
sky is clear,19,2014-12-20
few clouds,20,2014-12-20
few clouds,21,2014-12-20
scattered clouds,22,2014-12-20
scattered clouds,23,2014-12-20
few clouds,00,2014-12-21
few clouds,01,2014-12-21
sky is clear,02,2014-12-21
few clouds,03,2014-12-21
sky is clear,04,2014-12-21
few clouds,05,2014-12-21
sky is clear,06,2014-12-21
few clouds,07,2014-12-21
sky is clear,08,2014-12-21
few clouds,09,2014-12-21
sky is clear,10,2014-12-21
sky is clear,11,2014-12-21
few clouds,12,2014-12-21
few clouds,13,2014-12-21
scattered clouds,14,2014-12-21
few clouds,15,2014-12-21
scattered clouds,16,2014-12-21
scattered clouds,17,2014-12-21
scattered clouds,18,2014-12-21
few clouds,19,2014-12-21
few clouds,20,2014-12-21
few clouds,21,2014-12-21
few clouds,22,2014-12-21
few clouds,23,2014-12-21
few clouds,00,2014-12-22
few clouds,01,2014-12-22
scattered clouds,02,2014-12-22
few clouds,03,2014-12-22
few clouds,04,2014-12-22
few clouds,05,2014-12-22
few clouds,06,2014-12-22
sky is clear,07,2014-12-22
sky is clear,08,2014-12-22
sky is clear,09,2014-12-22
sky is clear,10,2014-12-22
sky is clear,11,2014-12-22
sky is clear,12,2014-12-22
sky is clear,13,2014-12-22
sky is clear,14,2014-12-22
sky is clear,15,2014-12-22
sky is clear,16,2014-12-22
sky is clear,17,2014-12-22
sky is clear,18,2014-12-22
sky is clear,19,2014-12-22
sky is clear,20,2014-12-22
sky is clear,21,2014-12-22
sky is clear,22,2014-12-22
sky is clear,23,2014-12-22
sky is clear,00,2014-12-23
sky is clear,01,2014-12-23
sky is clear,02,2014-12-23
sky is clear,03,2014-12-23
sky is clear,04,2014-12-23
sky is clear,05,2014-12-23
sky is clear,06,2014-12-23
sky is clear,07,2014-12-23
sky is clear,08,2014-12-23
sky is clear,09,2014-12-23
sky is clear,10,2014-12-23
sky is clear,11,2014-12-23
sky is clear,12,2014-12-23
sky is clear,13,2014-12-23
sky is clear,14,2014-12-23
sky is clear,15,2014-12-23
sky is clear,16,2014-12-23
sky is clear,17,2014-12-23
sky is clear,18,2014-12-23
sky is clear,19,2014-12-23
sky is clear,20,2014-12-23
sky is clear,21,2014-12-23
sky is clear,22,2014-12-23
sky is clear,23,2014-12-23
sky is clear,00,2014-12-24
sky is clear,01,2014-12-24
sky is clear,02,2014-12-24
sky is clear,03,2014-12-24
sky is clear,04,2014-12-24
sky is clear,05,2014-12-24
sky is clear,06,2014-12-24
sky is clear,07,2014-12-24
sky is clear,08,2014-12-24
sky is clear,09,2014-12-24
sky is clear,10,2014-12-24
sky is clear,11,2014-12-24
sky is clear,12,2014-12-24
sky is clear,13,2014-12-24
sky is clear,14,2014-12-24
scattered clouds,15,2014-12-24
few clouds,16,2014-12-24
scattered clouds,17,2014-12-24
sky is clear,18,2014-12-24
scattered clouds,19,2014-12-24
scattered clouds,20,2014-12-24
scattered clouds,21,2014-12-24
few clouds,22,2014-12-24
few clouds,23,2014-12-24
sky is clear,00,2014-12-25
few clouds,01,2014-12-25
sky is clear,02,2014-12-25
few clouds,03,2014-12-25
sky is clear,04,2014-12-25
sky is clear,05,2014-12-25
few clouds,06,2014-12-25
sky is clear,07,2014-12-25
few clouds,08,2014-12-25
sky is clear,09,2014-12-25
few clouds,10,2014-12-25
sky is clear,11,2014-12-25
few clouds,12,2014-12-25
sky is clear,13,2014-12-25
sky is clear,14,2014-12-25
sky is clear,15,2014-12-25
sky is clear,16,2014-12-25
sky is clear,17,2014-12-25
sky is clear,18,2014-12-25
sky is clear,19,2014-12-25
sky is clear,20,2014-12-25
sky is clear,21,2014-12-25
sky is clear,22,2014-12-25
sky is clear,23,2014-12-25
sky is clear,00,2014-12-26
sky is clear,01,2014-12-26
sky is clear,02,2014-12-26
sky is clear,03,2014-12-26
sky is clear,04,2014-12-26
sky is clear,05,2014-12-26
sky is clear,06,2014-12-26
sky is clear,07,2014-12-26
sky is clear,08,2014-12-26
sky is clear,09,2014-12-26
sky is clear,10,2014-12-26
sky is clear,11,2014-12-26
sky is clear,12,2014-12-26
sky is clear,13,2014-12-26
sky is clear,14,2014-12-26
sky is clear,15,2014-12-26
sky is clear,16,2014-12-26
sky is clear,17,2014-12-26
sky is clear,18,2014-12-26
sky is clear,19,2014-12-26
sky is clear,20,2014-12-26
sky is clear,21,2014-12-26
sky is clear,22,2014-12-26
sky is clear,23,2014-12-26
sky is clear,00,2014-12-27
sky is clear,01,2014-12-27
sky is clear,02,2014-12-27
sky is clear,03,2014-12-27
sky is clear,04,2014-12-27
sky is clear,05,2014-12-27
sky is clear,06,2014-12-27
sky is clear,07,2014-12-27
sky is clear,08,2014-12-27
sky is clear,09,2014-12-27
sky is clear,10,2014-12-27
sky is clear,11,2014-12-27
sky is clear,12,2014-12-27
sky is clear,13,2014-12-27
sky is clear,14,2014-12-27
sky is clear,15,2014-12-27
sky is clear,16,2014-12-27
sky is clear,17,2014-12-27
sky is clear,18,2014-12-27
sky is clear,19,2014-12-27
sky is clear,20,2014-12-27
sky is clear,21,2014-12-27
sky is clear,22,2014-12-27
sky is clear,23,2014-12-27
sky is clear,00,2014-12-28
sky is clear,01,2014-12-28
sky is clear,02,2014-12-28
sky is clear,03,2014-12-28
sky is clear,04,2014-12-28
sky is clear,05,2014-12-28
sky is clear,06,2014-12-28
sky is clear,07,2014-12-28
sky is clear,08,2014-12-28
sky is clear,09,2014-12-28
sky is clear,10,2014-12-28
sky is clear,11,2014-12-28
sky is clear,12,2014-12-28
few clouds,13,2014-12-28
few clouds,14,2014-12-28
sky is clear,15,2014-12-28
few clouds,16,2014-12-28
sky is clear,17,2014-12-28
sky is clear,18,2014-12-28
sky is clear,19,2014-12-28
sky is clear,20,2014-12-28
sky is clear,21,2014-12-28
sky is clear,22,2014-12-28
sky is clear,23,2014-12-28
sky is clear,00,2014-12-29
sky is clear,01,2014-12-29
sky is clear,02,2014-12-29
sky is clear,03,2014-12-29
sky is clear,04,2014-12-29
sky is clear,05,2014-12-29
sky is clear,06,2014-12-29
sky is clear,07,2014-12-29
sky is clear,08,2014-12-29
sky is clear,09,2014-12-29
sky is clear,10,2014-12-29
sky is clear,11,2014-12-29
sky is clear,12,2014-12-29
sky is clear,13,2014-12-29
sky is clear,14,2014-12-29
sky is clear,15,2014-12-29
sky is clear,16,2014-12-29
sky is clear,17,2014-12-29
sky is clear,18,2014-12-29
sky is clear,19,2014-12-29
sky is clear,20,2014-12-29
sky is clear,21,2014-12-29
sky is clear,22,2014-12-29
sky is clear,23,2014-12-29
sky is clear,00,2014-12-30
sky is clear,01,2014-12-30
sky is clear,02,2014-12-30
sky is clear,03,2014-12-30
sky is clear,04,2014-12-30
sky is clear,05,2014-12-30
sky is clear,06,2014-12-30
sky is clear,07,2014-12-30
sky is clear,08,2014-12-30
few clouds,09,2014-12-30
sky is clear,10,2014-12-30
few clouds,11,2014-12-30
scattered clouds,12,2014-12-30
scattered clouds,13,2014-12-30
broken clouds,14,2014-12-30
scattered clouds,15,2014-12-30
